chunk_id,review_id,app_id,name,voted_up,playtime_hours,votes_up,chunk_index,text
881020-233423387-0,233423387,881020,Granblue Fantasy: Relink,True,715.9,0,0,"리뷰를 작성할 당시 약 700시간을 플레이 하면서 느낀건 즐거움이었다. 캐릭터 하나하나의 특색은 뛰어나고 파고드는 맛이 있게 설계가 되어있으며 세팅의 깊이감도 이정도면 나쁘지 않다. DLC전에 있던 노가다는 확실히 완화를 해 주었으며 새로운 노가다 요소이자 핵심 시스템 중 하나인 소환석 시스템은 멋진 연출과 더불어 성능에 세팅쪽 깊이감도 챙겼으니 충분히 그 역할을 다 했다고 생각한다. 다시 말하지만 이 게임은 멋진 게임이다. 전투는 재밌고 육성하는 재미는 훌륭하며 이번 DLC로 인해 생겨난 마스터스킬 시스템은 한 캐릭터당 최소 3개의 빌드를 만들어 줬으니 성공적인 시도였다고 감히 말할 수 있을 것 같다. 그럼에도 불구하고 아쉬운 점은 분명 존재한다. -과도한 노가다. 이건 DLC 전의 핵심 파밍 시스템이었던 진과도 공유했었던 문제인데 본편 업데이트 후반부에 추가된 진 합성 기능과 기존에 유저들이 목표로 삼던 진들을 손쉽게 파밍할 수 있게 해주면서 완화를 거친 만큼 기존의 진 파밍의 노가다는 소환석 노가다가 그대로 이어받았다. 소환석에는 두 종류의 옵션이 붙어서 나올 수 있는데 진으로도 챙기는 기본적인 ""스킬"" 과 각종 능력치를 증가시켜 주는 ""스텟""인데 이게 참 쉽지 않다. 설명을 쉽게 하기 위해 ""스킬""은 ""주옵""으로 ""스텟""을 ""부옵""으로 설명하겠다. 우선 주옵에는 거의 모든 종류의 스킬이 붙을 수 있고 특정 종류의 소환석에만 붙어서 나올 수 있는 특수 스킬이 존재하는데 여기서 우선 1차적으로 기존의 진 파밍보다도 어려운 조건이 하나 붙는다. 본인이 원하는 옵션에 레벨까지 랜덤이고 기존의 진과는 다르게 별도의 자원으로 교환해주는 NPC가 존재하지 않아 순수하게 몹을 때려잡는 방식으로만 파밍이 가능하다. 그런데 본인이 원하는 종류에 원하는 옵션이 최대레벨로 붙어야 한다? 벌써부터 쉽지 않아진다. 뭐 여기까진 그럴 수 있다."
881020-233423387-1,233423387,881020,Granblue Fantasy: Relink,True,715.9,0,1,"어느정도의 노가다는 게임을 즐기는 목적이 되어주기도 하고 특정 종류의 소환석에만 붙는 주옵들은 최대레벨로 고정되어 있으며 이것들은 거의 대부분 대체불가의 고성능 옵션이기에 이녀석을 목표로 파밍을 한다면 최대레벨로 붙어야 한다는 조건은 우선 배제하고 생각해도 괜찮으니까 그렇다면 부옵은? 이게 정말 끔찍하다. 부옵 또한 여러가지 종류의 옵션 스턴, 회복상한, 공격력, 크리티컬 확률, 어빌리티 대미지, 기본공격 대미지, 어빌리티 대미지 상한, 어빌리티 대미지 상한 등 정말 많은 종류의 옵션이 붙을 수 있는데 여기서 끝나지 않고 붙을 수 있는 수치 또한 랜덤이다. 많은 유저들이 원하는 기본공격 대미지, 어빌리티 대미지 상한 옵션이 100%가 붙어서 나올 확률은 당연히 처참하기 그지없겠지...천장도 없으니 이부분은 노가다의 정도가 조금 심했다고 생각한다. -아쉬운 밸런스 본편에서 DLC로 넘어오면서 본편의 추가 캐릭터 였던 ""산달폰""의 너프가 진행되었다. 다른 캐릭터에 비해 터무니없이 높은 성능을 자랑했던 캐릭터였으니 납득이 가는 수준이었고 지금도 필자가 생각하기에는 딜량은 부족해도 유틸성에 있어서 이정도면 충분히 쓸만한 캐릭터 라고 생각할법한 수준의 캐릭터가 되어있으니 이부분은 문제가 되지 않는다. 그런데...그렇게 만들어 놨으면 적어도 본편시절의 산달폰에 필적하거나 그 이상의 괴물 캐릭터는 만들지 말았어야지...신규 캐릭터인 페디엘의 성능은 납득이 가질 않는다. 조작 난이도도 쉽고 딜량도 인게임 모든 캐릭터를 통틀어서 따라갈 캐릭터가 손에 꼽는데 회피기, CC기 등의 유틸까지 있고 주로 딜링을 공중에서 하기에 공격 맞을 일도 적다 그런데 게임의 핵심 시스템인 오의도 다른 캐릭터의 3배정도는 잘차네? 이러면 산달폰의 너프는 산달폰 유저들에게 좀 억울하지 않겠는가? 뭐 그래 쉬운 사기캐? 한명 쯤 있어도 괜찮지 PVP도 아니고 PVE니까 특정 캐릭터가 강한건 너무 지나치지만 않으면 다른 캐릭터 유저의 박탈감 말고는 크게 문제될게 없다."
881020-233423387-2,233423387,881020,Granblue Fantasy: Relink,True,715.9,0,2,"다만 일부 쓰레기라고 불리는 몇몇 캐릭터는 손 좀 봐 줬으면 좋겠다. 순수하게 쓰기도 불편한데 딜량도 처참한 카타리나도 그렇고 각 캐릭터별로 준비된 3종류의 마스터 스킬 스타일 중 모든 캐릭터가 한개씩은 하자가 있는 부분도 그렇고... -가독성, 편의성 이건 하다보면 익숙해지긴 하는데 솔직히 이겜 패턴 가독성이 좀 떨어진다. 플레이어 캐릭터의 이펙트도 화려한데 적들의 공격도 화려해서 가끔 내가 이걸 제대로 피하고 있는건가? 싶을 때가 있다. 그리고 대다수의 보스가 사용하는 기술들의 연출이 스킵이 불가능한 컷씬인건 좀 진지하게 기분나쁘다. 아무리 잘 뽑은 연출도 처음 1~2번 많으면 3~5번 까지만 눈이 즐겁지 파밍의 영역으로 들어가면 스킵이 하고싶은게 사람이다. 멀티플레이 기반 게임이니 스킵은 좀 그렇다고? 그럼 DLC 전 프라우드 난이도의 루시퍼는 뭔데? 이 게임은 컷씬이 끝나면 캐릭터는 특정 위치로 이동되고 필드에 남아있는 대다수의 패턴도 사라지니 딱히 컷씬 스킵 기능이 있어도 문제될건 없다. -억까 이건 내가 단점이라고 써 놓기는 했는데 이 게임이 추구하는 전투 방향성에 가까우니 참고정도만 해라 이 게임 솔직히 억까패턴이 좀 많은편이긴 하다. 추구하는 전투 방향성이 억까면 안좋은거 아니냐고? 대신 유저한테 그 억까를 극복할 수단을 엄청 많이 쥐어줬다."
881020-233423387-3,233423387,881020,Granblue Fantasy: Relink,True,715.9,0,3,"몇번 이상 죽으면 게임이 터지는 몬스터헌터의 수레 시스템과도 다르게 얼마나 오래 쓰러져 있었냐에 따라 게임이 터지는 이머전시 게이지를 사용하고 있고 누워있으면 주변의 다른 유저들이 와서 누워있는 시간을 단축시킬 수 있는 부분 부터 죽음에 이르는 피해를 받을 때 체력이 1 남고 사는 근성이 1~3회, 이머전시 게이지를 소모하지 않고 몇초 뒤 부활시켜 주는 자동부활 또한 1~3회 그리고 즉시 부활시켜 주는 포션을 매 게임마다 1~2개까지 사용할 수 있게 해주는 스킬들인 ""근성"", ""자동부활"", ""포션 보유 수 증가""에 더불어 내가 공격을 하고 있더라도 타이밍만 정확하게 맞춘다면 공격을 끊지 않고 적의 공격을 막아낼 수 있는 저스트 가드, 프레임도 넉넉하고 타이밍을 딱 맞춰 저스트 회피를 발동시키면 짧은 무적도 주는 회피 일단 사용하면 무적+맞추기만 하면 일정 시간동안 보스를 강제로 묶어둘 수 있는 필살기 개념의 오의, 회피를 한번에 10번 넘게 연속으로 사용할 수 있게 해주는 ""회피 성능""까지 해서 억까 극복 수단이 정말 많은편이다. 이걸 써야 버틸 수 있는 거 아니냐고? 어느정도 숙련된 유저는 핵심 시스템중 하나인 오의를 제외한 앞서 설명한 4개의 스킬을 모두 배제하고 게임을 해도 보스전에 큰 문제 없이 눕지도 않고 충분한 딜량을 뽑아내면서 진행이 가능하니 충분하지 않은가? 내가 설명할 건 이정도다. 서브컬쳐의 성격을 강하게 갖고 있고 스토리도 왕도식 JRPG에 가깝고 노가다도 심한 만큼 진입장벽은 있다고 생각하지만 재미만 붙이면 수백시간에서 수천시간은 가볍게 보장하니 위 요소만 괜찮다면 강하게 추천하는 게임중 하나다."
881020-233366979-0,233366979,881020,Granblue Fantasy: Relink,True,675.1,0,0,게임불감증 치료당한 goat게임 본편때는 적당히 하고접었는데 dlc나오자마자 허겁지겁 한달동안 퍼먹음
881020-232260053-0,232260053,881020,Granblue Fantasy: Relink,True,258.3,0,0,본인이 씹덕이다 or 노가다를 좋아한다 or jrpg 감성이 좋다  위 조건에 하나라도 해당되면 세일할 때 사서 해도 후회 안할 듯?  나는 셋 다 해당되서 재밌게 즐김  also 페리조아
881020-232251767-0,232251767,881020,Granblue Fantasy: Relink,True,686.3,0,0,리뷰에 자꾸 몬헌 몬헌 거리는데 이거 몬헌 신작 아닙니다. 좀 가서 와일즈나 하세요들; 남의 집와서 몬헌 맛 안난다고 찡찡대는건 뭐임 대체 ㅋㅋ;
881020-231749893-0,231749893,881020,Granblue Fantasy: Relink,True,181.9,0,0,케릭터가 다양하고 시간만 투자하면 무료로 다 플레이가 가능합니다.(물론 노가다)  보스재탕이 좀 그렇지만 재미있게하고있습니다.
881020-231751895-0,231751895,881020,Granblue Fantasy: Relink,True,57.5,0,0,게임이 아니라 업데이트가 70기가가 추가로 필요한건 말이야 방구야
881020-231703479-0,231703479,881020,Granblue Fantasy: Relink,True,77.4,0,0,광고방송 보고 몇 년 만에 복귀했는데 왜 삭제했는지 기억난 게임입니다 퀘스트가 늘 불친절 합니다
881020-232108532-0,232108532,881020,Granblue Fantasy: Relink,True,48.1,1,0,퐞격에 쓸 돈 전부 그냥 여기에 쏟는게 낫지 않을까 할정도로 재밌게함
881020-232862045-0,232862045,881020,Granblue Fantasy: Relink,True,140.8,0,0,리링크 보스들이 좀 어렵지만.. 그것을 꺠는데 의미가 있는것이다..!
881020-232578980-0,232578980,881020,Granblue Fantasy: Relink,True,9.2,0,0,다른건 다좋은데 키보드 유저는 좀 답답하긴해요 키들이.. 그외엔 ㄱㅊ
881020-231908413-0,231908413,881020,Granblue Fantasy: Relink,True,7.7,0,0,초회차에는  재미를 못발견해서 접었다 다시 도전중  재미있네요
881020-233113496-0,233113496,881020,Granblue Fantasy: Relink,False,56.1,2,0,병신 3마리 데리고 하는 사이버 유격 원코인 챌린지 한대 쳐맞으면 날아가고 뒤지고 AI는 각개격파를 죽어도 하기 싫어하고 갈수록 패턴은 개초딩 장판기를 10초 넘게 깔기 + 맞으면 넉백 추가타로 즉사딜 진짜 진심으로 엔컨 토나오는 게임
881020-232422556-0,232422556,881020,Granblue Fantasy: Relink,False,98.3,2,0,"개성있고 다양한 케릭터를 즐길 수 있고 액션이나 이펙트, 그랲픽 다 괜찮은데 노가다가 너무 심해요. 그리고 보스 좀 다양했으면 하네요. 패턴도 그렇고 대체 얼마나 진행해야 확장팩으로 넘어가는거야!!"
881020-233884715-0,233884715,881020,Granblue Fantasy: Relink,False,755.9,0,0,"무슨 너프를 딜량 반토막 딸깍으로 끝내냐고... 오의 수급량, 거대보스 겸댐 너프하고 미야즈마 핸즈 역경직 해결 안해주고 5스택으로만 바꿔봐야 여전히 dps는 스택 안채운거랑 별 차이가 없구만  최우선으로 해결되야 할 보스 오버드라이브 시 공증, 방깎등의 버프나 디버프 대미지 상한 적용 안되는거는 냅두고 이게 뭔 짓거리야"
881020-233575602-0,233575602,881020,Granblue Fantasy: Relink,False,36.5,0,0,어느 순간부터 성장이 느려지면서 그저 그래지는 구간이 있음... 이미 잡아본 몬스터를 스펙만 높여서 또 잡는 짓도 몇번씩 반복하는데 매니악까지 뚫고 카오스에 도달하셨군요 다시 허접몹들 잡으시길 바랍니다 하면 몬헌도 그런다지만 몬헌은 최소한 이미 잡았던 몬스터를 진행필수퀘에 꼬박꼬박 넣어놓는 짓은 안함
881020-232906128-0,232906128,881020,Granblue Fantasy: Relink,False,8.7,0,0,음 ... 평가 보고 좀 하다 지워버림 뭔가 계속 땡기는 맛이 있는게임은 아님
881020-231899695-0,231899695,881020,Granblue Fantasy: Relink,False,43.6,1,0,"5120X1440 모니터 지원좀 해주세요. 제발 Please, please add support for 5120×1440 resolution. どうか5120×1440解像度に対応してください。  모니터 해상도 지원이 안되서 추천해주고싶지 않아요. 모니터 해상도 지원을 해준다면 저는 이 게임을 추천 누르겠습니다. I can't recommend this game because it doesn't support my monitor's resolution. If support for 5120×1440 resolution is added, I'll gladly recommend this game. 5120×1440の解像度に対応していないため、このゲームをおすすめすることができません。もし5120×1440に対応していただけるのであれば、喜んでこのゲームをおすすめします。"
881020-233265866-0,233265866,881020,Granblue Fantasy: Relink,False,76.5,1,0,동접 만명이나 되잖아!! 근데 왜 20분동안 4인큐 하나 못잡냐? 퉤이
881020-232328328-0,232328328,881020,Granblue Fantasy: Relink,False,46.7,1,0,재탕에 재탕에 재탕에 재탕에 재탕에 재탕에 재탕에 재탕
881020-233113496-0,233113496,881020,Granblue Fantasy: Relink,False,56.1,2,0,병신 3마리 데리고 하는 사이버 유격 원코인 챌린지 한대 쳐맞으면 날아가고 뒤지고 AI는 각개격파를 죽어도 하기 싫어하고 갈수록 패턴은 개초딩 장판기를 10초 넘게 깔기 + 맞으면 넉백 추가타로 즉사딜 진짜 진심으로 엔컨 토나오는 게임
881020-232422556-0,232422556,881020,Granblue Fantasy: Relink,False,98.3,2,0,"개성있고 다양한 케릭터를 즐길 수 있고 액션이나 이펙트, 그랲픽 다 괜찮은데 노가다가 너무 심해요. 그리고 보스 좀 다양했으면 하네요. 패턴도 그렇고 대체 얼마나 진행해야 확장팩으로 넘어가는거야!!"
881020-233884715-0,233884715,881020,Granblue Fantasy: Relink,False,755.9,0,0,"무슨 너프를 딜량 반토막 딸깍으로 끝내냐고... 오의 수급량, 거대보스 겸댐 너프하고 미야즈마 핸즈 역경직 해결 안해주고 5스택으로만 바꿔봐야 여전히 dps는 스택 안채운거랑 별 차이가 없구만  최우선으로 해결되야 할 보스 오버드라이브 시 공증, 방깎등의 버프나 디버프 대미지 상한 적용 안되는거는 냅두고 이게 뭔 짓거리야"
881020-233575602-0,233575602,881020,Granblue Fantasy: Relink,False,36.5,0,0,어느 순간부터 성장이 느려지면서 그저 그래지는 구간이 있음... 이미 잡아본 몬스터를 스펙만 높여서 또 잡는 짓도 몇번씩 반복하는데 매니악까지 뚫고 카오스에 도달하셨군요 다시 허접몹들 잡으시길 바랍니다 하면 몬헌도 그런다지만 몬헌은 최소한 이미 잡았던 몬스터를 진행필수퀘에 꼬박꼬박 넣어놓는 짓은 안함
881020-232906128-0,232906128,881020,Granblue Fantasy: Relink,False,8.7,0,0,음 ... 평가 보고 좀 하다 지워버림 뭔가 계속 땡기는 맛이 있는게임은 아님
881020-228423782-0,228423782,881020,Granblue Fantasy: Relink,False,287.1,0,0,아니 tq 뭐이리 튕기는게 많아 로딩관련된 뭐시기만 하면 다 튕기고 멈추고 지ㄹ하네 진짜  npc랑 대화하다가 그만두면 튕김 게임결과창화면 켜지다가 멈추고 튕김 진 연성하다가 튕김 대장장이한테 말걸다가 튕김 진 정렬 바꾸다가 멈추고 튕김 친구방에 들어가다가 튕김 다른사람방 들어가다가도 튕김 게임 참가하다가 로딩끝나고 튕김 그냥 싸우다가도 튕김 오늘하루 튕긴거만해도 이정도임  뭔 tq 튕김시물레이터임? 염ㅂ하네 진짜
881020-231582915-0,231582915,881020,Granblue Fantasy: Relink,False,13.2,1,0,몬헌을 처음 시작해서 몇백시간 달렸던 그 재미를 다시 느끼고 싶었지만... 난 그냥 그저 그랬다.  흔한 스토리에 마지막 보스인가? 하면 그 뒤에 또 보스가... 전투가 너무 길어서 피곤하고 좀 늘어진다.  발게3처럼 처음부터 멤버들과 알아가며 친해지는게 아니라 이미 유대감이 많이 형성된 멤버들과 스토리를 이어가니 나는 낄 자리가 없다 ㅋㅋㅋ 소외감 느껴버려  메인퀘 다 밀고 난 후 캐릭터 성장욕구가 더 생기지 않는다. 내 취향이 아니였나보다.
881020-228499889-0,228499889,881020,Granblue Fantasy: Relink,False,40.0,4,0,"전투: 처음에는 재밌는데 금방 질림. 캐릭터를 바꿔가면서 플레이하기 수월했으면 모르겠는데, 육성 재화 부족으로 사용 캐릭터만 줄창 사용하다 보니 더 그런 듯    서사: 그랑블루 시리즈 처음이라 기대가 컸을 수도 있는데 크게 좋진 않았음. 캐릭터도 1차원적이고 서사도 크게 와닿지 않음    필드 기믹: 필드에 제한 시간 내 오브젝트 수집해야 하는 상자  때문에 스토리는 끝까지 보려다가 열 받아서 삭제함. 점프로 뛰어내리면서 먹어야 하는 부분은 배치한 개발진이 해보기나 했나 싶음."
881020-230339878-0,230339878,881020,Granblue Fantasy: Relink,False,296.6,2,0,게임은 정말 재밌고 잘 만들었지만  같은 데미지 진이면서 뚫리고 안 뚫리는 진이 따로 있는 문제는 번역 문제인가요?  그리고 페디엘이 딜 유틸 생존 오의 혼자서 다합니다 페디엘 팀에 둘 이상 있으면 게임이 재미가 없어요 멀티 있는 게임이 그래도 밸런스는 맞춰야죠?  페디엘이랑 똥캐랑 딜 차이가 3배는 아무리 그래도 좀…  심지어 딜만 있는 캐릭터도 아니고 유틸 둘둘에 생존 챙기고 오의 남들 30~40%일때 혼자 100%는  솔직히 핵쟁이랑 페디엘이랑 구분이 안 가요   그리고 진 검색창을 좀 만들어주세요 아무리 필터링이 있어도 언제까지 하나하나 찾아야 합니까?
881020-229496142-0,229496142,881020,Granblue Fantasy: Relink,False,4.0,2,0,글쎄. 즐기기 애매한 액션 RPG.  어떤 포인트에서 오랜 시간 즐기는지 정말 모르겠네요.  나쁘진 않지만 탑티어를 노리기엔 부족함.
881020-230661455-0,230661455,881020,Granblue Fantasy: Relink,False,3.1,0,0,"작년 12월에 사서 초반 실행만 확인했다가 dlc 재미 있다 길래 다시 해볼까 하고 실행했는데, 실행 3초만에 꺼지네요. 이게 뭔지. ."
881020-231899695-0,231899695,881020,Granblue Fantasy: Relink,False,43.6,1,0,"5120X1440 모니터 지원좀 해주세요. 제발 Please, please add support for 5120×1440 resolution. どうか5120×1440解像度に対応してください。  모니터 해상도 지원이 안되서 추천해주고싶지 않아요. 모니터 해상도 지원을 해준다면 저는 이 게임을 추천 누르겠습니다. I can't recommend this game because it doesn't support my monitor's resolution. If support for 5120×1440 resolution is added, I'll gladly recommend this game. 5120×1440の解像度に対応していないため、このゲームをおすすめすることができません。もし5120×1440に対応していただけるのであれば、喜んでこのゲームをおすすめします。"
881020-227518478-0,227518478,881020,Granblue Fantasy: Relink,False,18.1,2,0,뭔가 뭔가임. 분명 실시간전투인데 턴제 게임을 하는 느낌이다. 대사 안끝났다고 보스몹이 멀리서 멀뚱멀뚱 대기 하는게 맞나?
881020-231361074-0,231361074,881020,Granblue Fantasy: Relink,False,362.6,0,0,300시간 플레이 했는데 저장 데이터 깨졌다고 날라갔습니다.
881020-231279573-0,231279573,881020,Granblue Fantasy: Relink,False,6.0,2,0,다들 재밌다고 하길래 정말 재밌고 싶었는데 그게 잘 안 된다.
881020-231121599-0,231121599,881020,Granblue Fantasy: Relink,False,362.2,3,0,개씨발좆븅신장애인겜나만스파르타안쳐나오지씨발련들이8퍼센트가30번동안한번이안쳐뜨는게말이되냐개좆같은새끼들이걍다쳐사지절단당해서뒤져버려라
881020-233265866-0,233265866,881020,Granblue Fantasy: Relink,False,76.5,1,0,동접 만명이나 되잖아!! 근데 왜 20분동안 4인큐 하나 못잡냐? 퉤이
881020-232328328-0,232328328,881020,Granblue Fantasy: Relink,False,46.7,1,0,재탕에 재탕에 재탕에 재탕에 재탕에 재탕에 재탕에 재탕
648350-223495653-0,223495653,648350,쥬라기 월드 에볼루션,True,19.2,0,0,진짜 거짓말 안치고 시험 기간에 딱 30분만 하려했다가 3시간 동안 플레이 조졌다...
648350-223021229-0,223021229,648350,쥬라기 월드 에볼루션,True,6.8,0,0,"티라노사우루스야말로 진정한 최강의 공룡, 지구의 지배자다"
648350-223495653-0,223495653,648350,쥬라기 월드 에볼루션,True,19.2,0,0,진짜 거짓말 안치고 시험 기간에 딱 30분만 하려했다가 3시간 동안 플레이 조졌다...
648350-223021229-0,223021229,648350,쥬라기 월드 에볼루션,True,6.8,0,0,"티라노사우루스야말로 진정한 최강의 공룡, 지구의 지배자다"
648350-42923074-0,42923074,648350,쥬라기 월드 에볼루션,False,27.1,184,0,장문의 글이니 바쁘신 분들은 제일 아래로 가시면 됩니다  이 게임의 개발사는 꾸준한 사후지원으로 호평을 받은 플래닛 코스터를 개발한 프론티어 디벨롭먼트이기 때문에 이후 패치에 따라 평가가 달라질 수 있습니다   [h1][b]이 게임의 장점[/b][/h1]   [list] [*][h1]아름다운 그래픽[/h1]  기본 용량 기준 약 4 기가바이트로 구현한 아름다운 그래픽 (반어법..
648350-42923074-1,42923074,648350,쥬라기 월드 에볼루션,False,27.1,184,1,"아님) 깔끔한 텍스처와 빛 표현은 훌륭합니다 최적화도 잘 되어 1060 6GB에서 FHD 상옵 플레이 가능합니다   [*][h1]괜찮은 수준인 음향효과[/h1]  공룡이 포효하는 소리나 배경에서 들리는 자연음이나 폭풍우가 불어닥칠 때의 으스스한 효과음등은 괜찮은 수준입니다  또한 훌륭한 BGM은 이 게임의 몇 없는 자랑거리입니다   [*][h1]공룡이 나온다[/h1]  게이머들간에 존재하는 암묵의 룰입니다 그 외에도 이 게임의 공룡 모델링은 잘 구현됐다고 말할 수 있습니다 [/list]   [h1][b]이 게임의 단점[/b][/h1]  [list] [*][h1]장식물에 불과한 관람객[/h1]  타이쿤 게임이나 경영 게임에 필수적인 관람객(손님)과 시설의 상호작용은 이 게임에 존재하지 않습니다  관람객의 욕구도 못 보고요 무슨 생각을 하는지도 알 수 없습니다 정말 공원을 배회하는 장식입니다  공원 별 등급에 따라 관람객의 숫자가 고무줄처럼 늘었다 줄었다 하는 것과 시설내의 손님 숫자와 시각적으로 실제 건물에 출입하는 손님의 숫자가 많이 차이 나는 것을 볼 때 게임 제작 단계에서 관람객의 시뮬레이션을 의도적으로 간략화한 것 같습니다  이 때문에 이 게임에서는 경영의 의미가 없다시피합니다  사족이지만 공룡에게 살해당한 관람객들의 배상금이 적게 책정된 이유도 이 멍청한 AI 때문인 것 같습니다 참 이상하게 죽거든요  예를들면 여러분들이 공룡이 탈출 하여 대피 경보를 울리면 즉시 관람객들은 대피소로 뛰기 시작합니다 하지만 문제는 이 겁에 질린 관람객들은 대피 경로상에 공룡이 있어도 피하지 않습니다 대피소를 향해 최단거리로, 일직선상으로 뛰어갑니다  이 관람객들이 대피도중 공룡에게 잡아먹히거나 밟혀 죽는것도 골치 아픈데 더 가관인것은 이 관람객들은 공룡의 피부에만 닿아도 죽는다는겁니다  멀뚱멀뚱히 서있는 작은 초식공룡에 대피하던 관람객들이 부딫치기만 했는데 심각한 독에 중독됐는지 뭔지 와르르르 쓰러지는 모습을 보면..."
648350-42923074-2,42923074,648350,쥬라기 월드 에볼루션,False,27.1,184,2,"그쯤되면 그냥 굉장히 즐겁습니다   [*][h1]기계같은 공룡들[/h1]  앞서 언급했지만 이 게임의 AI는 아주아주아주아주 후집니다 관람객도, 공룡도요 모두 아주 멍청해요  또한 이 게임에 등장하는 공룡의 행동과 상태는 딱 6가지입니다 배회 중, 식사(물 마시기), 사냥, 싸움, 패닉에 빠짐, 의사소통중  네 맞습니다 이 6가지도 억지로 묶어놓은 것이고 대부분은 배회중이거나 의사소통이랍시고 원형으로 모여서 소리지르는걸 볼 수 있습니다  그래서 사실상 밥 먹고 물 먹고 배회하는 시간을 빼면 정말 뭐 없습니다 이는 어설픈 애니메이션 문제와 맞물려서 공룡이 생동감 있게 보이기보다는 로봇처럼 느껴지게 합니다   [*][h1]컨텐츠 부족[/h1]  이 게임에 등장하는 공룡들은 무리를 짓지 않습니다 공룡들끼리의 상호작용도 극히 제한적입니다  공룡들마다 우리안의 환경에 대한 호불호가 다르긴 하지만 충족시켜주는 것이 어렵지는 않습니다  소셜 그룹이라는 수치가 있어서 우리 안에 동일한 종이 일정한 수를 넘지 못하면 편안함 수치가 나빠지는 패널티는 있지만 같은 공룡을 여러마리 넣어준다고 특별한 행동을 하진 않습니다  그래서 게이머는 어느정도 우리의 환경을 맞춰주고 나면 할 것이 없습니다  레인저팀과 ACU팀 돌려주는 노가다는 있지만요  그리고 영화에서도 존재감 쩔었던 모사사우르스는 어디갔지요?"
648350-42923074-3,42923074,648350,쥬라기 월드 에볼루션,False,27.1,184,3,"익룡과 수장룡은 전시관으로도 등장하지 않습니다   [*][h1]형편없는 애니메이션 (모션)[/h1]  특히 공룡들이 서로 싸울 때 제일 거슬리는 부분인데요  비교적 자그마한 몸집의 랩터가 싸우는 것과 큰 몸집의 티렉스가 싸우는 것의 모션이 똑같습니다 진짜 별거 없어서 구체적인 묘사는 하지 않겠습니다  관람객도 마찬가집니다 행동이 똑같아요 공룡에게 잡아먹히게 된 관람객은 딱 스크립트대로 멈칫하더니 '아 스크립트가 발동했구나' 하고 알 수 있게 정해진 애니메이션대로 잡아먹힙니다  인도미누스 렉스정도나 되야 다른 모션을 볼 수 있습니다  모션이 두세 가지만 됐어도 이리 지루하진 않았을 겁니다   [*][h1]경영, 운영요소가 전혀 없음[/h1]  위에서 언급한 문제들이 복합적으로 작용하여 이 게임은 타이쿤의 탈을 쓴 공룡 수집 게임이 되어버렸습니다  공룡들이 워낙 멍청하고 잘 만족하는 체질들인지 적당한 크기의 우리에 나무도 적당히 심어주고 작은 물웅덩이 하나와 식사제공까지 해주면 불만 안 가지고 잘 삽니다  이 때문에 여러분들은 이 게임을 시작하신다면 대부분의 시간을 화석 발굴 명령과 어설픈 유전자 개조, 미션 때문에 자꾸 탈출하는 공룡 잡아넣기, 돈 쌓일 때까지 기다리기 이런데에 시간을 쓰실겁니다  다시 말하지만 이 게임의 주된 내용은 공룡을 사육하고 관리하는 것이 아닌 공룡 수집에 가깝습니다  또한 상점들의 판매 가격을 조정할 수는 있으나 이것이 관람객들에게 어떤 영향을 미치는지 알 수가 없습니다 공원 운영을 효과적으로 하기 위해 필요한 기능 자체가 없습니다  때문에 이 게임은 경쟁작보다 경영요소가 미진했다는 평가를 받은 플래닛코스터보다도 못하다고 보시면 됩니다 인터페이스도 지나치게 간략화되어있는 것을 보면 이는 의도적인 것으로도 보입니다  아무튼 여러분들이 이 게임을 하시게 되면 공원 운영자보다는 인젠 화석 발굴팀 관리자가 된 기분이 드실 겁니다   [*][h1]날림 제작의 끝을 보여주는 미션들[/h1]  이 게임을 하시게 되면 여러 가지 공룡을 언락하기 위해서 5개의 섬에서 부여되는 미션을 하시게 될겁니다  하나의 섬에서는 [i]사이언스[/i] [i]엔터테인먼트[/i] [i]시큐리티[/i] 로 나뉘어진 3가지 미션을 부여받게 되는데요  이 미션을 시작하기 위해서는 위의 세 가지 요소와 관련된 의뢰를 받고 수행하셔야합니다 근데 이 의뢰와 미션들이 다 비슷비슷합니다  두번째 섬까지는 긴장감 있게 하실 수 있겠지만 세번째 섬부터는 기시감을 많이 느끼실겁니다 미션 진행 자체도 작위적인 스크립트가 많이 느껴집니다  [i]예를 들면 미션 중에는 특정 공룡을 부화시켜서 잘 통제하라는 미션이 있습니다  여러분들은 그 지시에 잘 따르시겠지요  그렇게 부화한 공룡은 우리 안에서 편안함 수치가 가득차고 만족하며 잘 지내고 있습니다  그런데 다음 미션으로 넘어가니 이 공룡이 벽을 부수기 시작하더니 결국 탈출합니다  아닛?!"
